,ApprovalFY,RetainedJob,UrbanRural,GrAppv,SBA_Appv,Approval_Year,Disbursement_Year,BankState_code,RevLineCr_code,LowDoc_code
27376,2006,2,2,0.03742991362327626,0.03819816547089274,6,6,34,2,1
27377,2005,10,2,0.015002273071677528,0.00899100899100899,5,5,46,2,1
27378,1998,0,0,0.04712835278072436,0.042412133321224225,97,97,42,0,1
27379,2006,1,2,0.03015608425519018,0.03078739442375806,6,6,6,0,1
27380,1998,0,0,0.010456129716623732,0.006266460811915357,97,97,4,4,1
27381,1998,0,0,0.0907713289892408,0.08164562710017256,98,98,48,2,1
27382,2004,0,1,0.0074253674799212,0.004450095359186268,4,4,49,4,1
27383,2006,1,1,0.0074253674799212,0.004450095359186268,6,6,46,2,1
27384,2006,26,1,0.04530989543870284,0.02715466351829988,5,6,27,4,1
27385,1998,0,0,0.055614487043491444,0.06675143038779403,98,98,4,2,1
27386,1982,0,0,0.10592514017275345,0.11434020524929615,82,82,4,2,1
27387,1984,0,0,0.02530686467646613,0.03042412133321224,84,86,6,2,1
27388,2006,17,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
27389,1980,0,0,0.20290953174723445,0.17028426119335208,80,82,51,2,1
27390,2006,7,1,0.015002273071677528,0.00899100899100899,5,6,14,4,1
27391,1984,0,0,0.05409910592514018,0.06493506493506494,84,85,35,2,1
27392,1997,0,0,0.06349446885891802,0.057124693488329846,97,97,3,0,1
27393,2006,6,1,0.015002273071677528,0.00899100899100899,6,6,35,4,1
27394,1982,0,0,0.02267010153053493,0.02452819907365362,82,83,21,2,1
27395,2005,0,1,0.010456129716623732,0.006266460811915357,4,5,8,4,1
27396,2006,1,1,0.015002273071677528,0.015348288075560802,5,5,9,2,1
27397,2007,4,1,0.005909986361569935,0.006084824266642448,6,6,4,2,1
27398,2007,3,1,0.0028792241248674043,0.0017255471800926344,6,6,14,4,1
27399,2006,3,1,0.0074253674799212,0.004450095359186268,6,6,46,2,1
27400,2006,10,1,0.010456129716623732,0.006266460811915357,6,6,35,4,1
27401,2005,1,2,0.0028792241248674043,0.0017255471800926344,4,5,40,4,1
27402,1997,0,0,0.0074253674799212,0.007174643538279901,97,97,38,0,1
27403,2006,12,1,0.0907713289892408,0.08164562710017256,6,6,8,0,1
27404,1984,0,0,0.059554477951204735,0.07147398056488966,84,84,4,2,1
27405,1998,0,0,0.03470222761024398,0.031241485786940332,97,98,4,0,1
27406,2005,15,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
27407,2006,3,1,0.011971510834974998,0.007174643538279901,5,6,40,2,1
27408,2006,6,1,0.009728746779815126,0.005830533103260376,6,6,35,2,1
27409,2006,7,2,0.013486891953326263,0.013804377440741077,6,6,13,0,1
27410,2006,0,1,0.018033035308380057,0.016256470801925348,6,6,23,2,1
27411,1983,0,0,0.015911501742688287,0.01916265552629189,83,83,24,2,1
27412,2006,4,1,0.014396120624337023,0.008627735900463172,6,6,4,0,1
27413,2006,2,1,0.005909986361569935,0.0035419126328217233,6,6,35,4,1
27414,1997,0,0,0.0124534020306107,0.011996003996003994,97,98,41,2,2
27415,1998,0,0,0.086225185634187,0.0775588048315321,98,99,31,0,1
27416,2006,19,2,0.03894529474162752,0.04677141040777404,6,6,15,0,1
27417,1997,0,0,0.008940748598272466,0.008082826264644447,97,97,34,2,1
27418,1998,0,0,0.02409455978178512,0.023158659522295885,97,97,45,2,2
27419,2005,4,1,0.004394605243218669,0.002633729906457179,5,5,34,2,1
27420,2006,0,2,0.020457645097742082,0.024611751884479154,6,6,9,0,1
27421,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
27422,2005,0,1,0.008940748598272466,0.005358278085550812,4,4,45,4,1
27423,1997,0,0,0.0668283073192908,0.060121696485332846,97,97,45,2,1
27424,2006,2,1,0.004394605243218669,0.002633729906457179,6,6,46,2,1
27425,2006,0,1,0.02930747082891347,0.029922804468259012,6,6,44,2,1
27426,1998,0,0,0.027551144112744355,0.026473163200435926,97,98,46,2,2
27427,1983,0,0,0.0856190331868465,0.10271546635182999,83,85,35,2,1
27428,1998,0,0,0.005909986361569935,0.00572155117609663,97,97,26,2,2
27429,2005,2,1,0.001666919230186392,0.0009990009990009988,5,5,27,4,1
27430,2006,2,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
27431,2005,2,1,0.001363843006516139,0.00081736445372809,5,5,8,4,1
27432,1981,0,0,0.04834065767540537,0.04059576786849514,81,81,40,2,1
27433,2005,3,1,0.001363843006516139,0.00081736445372809,5,6,40,4,1
27434,1997,0,0,0.03957054099105926,0.0356178367087458,97,97,32,2,1
27435,2005,0,2,0.015002273071677528,0.00899100899100899,4,4,27,4,1
27436,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,5,40,3,1
27437,1998,0,0,0.00342476132747386,0.0033384797021160655,97,97,38,2,2
27438,2006,25,1,0.04530989543870284,0.02715466351829988,6,6,27,4,1
27439,2005,12,2,0.08137596605546295,0.0731995277449823,5,5,31,2,1
27440,2005,0,2,0.008940748598272466,0.005358278085550812,4,4,8,2,1
27441,2005,2,1,0.005394756781330505,0.0032331305058577783,5,5,4,4,1
27442,1998,0,0,0.0017275344749204426,0.0010353283080555807,98,98,4,4,1
27443,1997,0,0,0.02985300803151993,0.028680410498592313,97,97,14,2,2
27444,1997,0,0,0.02409455978178512,0.023158659522295885,97,97,35,2,2
27445,1997,0,0,0.011971510834974998,0.007174643538279901,97,97,26,0,1
27446,1983,0,0,0.1301712380663737,0.1561166106620652,83,84,49,2,1
27447,2005,0,1,0.005909986361569935,0.0035419126328217233,4,5,27,2,1
27448,1997,32,0,0.02591301712380664,0.031150667514303877,97,98,32,2,1
27449,1997,0,0,0.0074253674799212,0.004450095359186268,97,97,14,0,1
27450,2006,6,1,0.015002273071677528,0.00899100899100899,6,6,46,4,1
27451,1997,0,0,0.07561751780572815,0.06802288620470438,97,97,20,0,1
27452,1997,0,0,0.05440218214881043,0.06529833802561076,97,97,4,2,1
27453,2005,8,1,0.025609940900136387,0.015348288075560802,5,5,49,2,1
27454,1981,0,0,0.04530989543870284,0.04077740441376805,81,81,12,2,1
27455,1997,0,0,0.15143688437642067,0.13618199981836343,97,97,43,2,1
27456,1998,0,0,0.6817699651462343,0.2723185905004087,98,99,40,3,1
27457,1998,0,0,0.02106379754508259,0.020252474797929344,97,98,26,4,1
27458,1997,0,0,0.0393999090771329,0.035464535464535464,97,97,9,2,1
27459,2005,4,1,0.005909986361569935,0.0035419126328217233,5,5,27,4,1
27460,2006,16,1,0.02106379754508259,0.012623739896467168,6,6,14,4,1
27461,1997,0,0,0.1210789513562661,0.1088911088911089,97,97,34,0,1
27462,1998,0,0,0.21018336111532052,0.2520207065661611,97,98,4,2,1
27463,2006,1,2,0.004394605243218669,0.002633729906457179,5,6,30,4,1
27464,2004,0,1,0.05682679193817246,0.034056852238670415,4,4,8,2,1
27465,2006,2,1,0.0074253674799212,0.004450095359186268,5,6,40,4,1
27466,1997,0,0,0.028640703136838915,0.01716465352828989,97,0,9,0,1
27467,2006,4,1,0.015002273071677528,0.015348288075560802,6,6,14,2,1
27468,2006,47,2,0.009122594332474619,0.009357914812460266,6,6,27,2,1
27469,1998,0,0,0.029549931807849674,0.02838979202615566,98,98,41,0,2
27470,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,9,27,4,1
27471,2006,4,1,0.008940748598272466,0.005358278085550812,6,6,34,4,1
27472,2005,17,1,0.010456129716623732,0.006266460811915357,5,5,46,4,1
27473,2006,5,2,0.053008031519927265,0.031768231768231764,6,6,8,2,1
27474,2006,3,1,0.0028792241248674043,0.0017255471800926344,6,6,27,3,1
27475,2006,24,2,0.004394605243218669,0.002633729906457179,6,6,4,2,1
27476,1998,0,0,0.018033035308380057,0.0173462900735628,98,98,42,0,1
27477,2005,0,1,0.007122291256250948,0.007319952774498229,5,5,9,2,1
27479,2006,4,1,0.0028792241248674043,0.0017255471800926344,6,6,27,2,1
27480,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
27481,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,6,27,3,1
27482,2006,2,1,0.004394605243218669,0.002633729906457179,5,5,46,2,1
27483,2005,2,1,0.008334596150931961,0.004995004995004995,5,5,27,4,1
27484,2004,0,1,0.015002273071677528,0.00899100899100899,4,4,27,3,1
27485,2005,8,2,0.0559175632671617,0.05031332304059576,5,5,44,2,1
27486,2006,2,1,0.0006061524473405062,0.0003632730905458178,6,6,40,2,1
27487,1997,0,0,0.01651765419002879,0.01589319771137953,97,97,7,2,2
27488,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
27489,2004,0,2,0.015002273071677528,0.00899100899100899,4,4,27,4,1
27490,1998,0,0,0.03167146537354145,0.028516937607846696,97,98,34,2,1
27491,2005,2,2,0.0074253674799212,0.007628734901462174,5,5,9,2,1
27492,2006,0,0,0.5969086225185635,0.5366451730088093,6,6,4,2,1
27493,2006,4,1,0.001363843006516139,0.00081736445372809,6,6,40,4,1
27494,2005,2,1,0.001363843006516139,0.00081736445372809,5,5,40,4,1
27495,2005,2,1,0.004394605243218669,0.002633729906457179,5,5,27,4,1
27496,2007,13,1,0.0390362176087286,0.023394787031150666,6,6,14,2,1
27497,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
27498,1981,0,0,0.036217608728595245,0.03914267550631187,80,80,38,2,1
27499,1999,0,1,0.0074253674799212,0.004450095359186268,99,0,35,4,1
27500,2005,3,2,0.010759205940293986,0.006448097357188266,5,5,17,2,1
27501,1998,0,0,0.018336111532050312,0.017636908545999454,98,0,15,0,2
27502,2006,2,1,0.0028792241248674043,0.0017255471800926344,6,7,38,4,1
27503,2005,37,1,0.03015608425519018,0.018072836254654435,5,5,4,2,1
27504,1997,0,0,0.02409455978178512,0.023158659522295885,97,97,34,2,2
27505,2006,1,1,0.005909986361569935,0.0035419126328217233,6,6,45,4,1
27506,2006,0,2,0.022579178663433855,0.02306784124965943,6,6,36,2,1
27507,1998,0,0,0.03015608425519018,0.02897102897102897,98,98,35,2,2
27508,2005,2,1,0.02591301712380664,0.015529924620833711,5,5,27,2,1
27509,1998,65,0,0.02136687376875284,0.02570157115611661,98,98,32,2,1
27510,2006,12,1,0.0074253674799212,0.004450095359186268,5,6,40,2,1
27511,1997,0,0,0.03015608425519018,0.018072836254654435,97,97,48,4,1
27512,2005,0,1,0.004394605243218669,0.002633729906457179,4,5,27,3,1
27513,1997,0,0,0.04515835732686771,0.040641177004813366,97,97,30,2,1
27514,2005,3,1,0.015002273071677528,0.00899100899100899,5,5,46,4,1
27515,2006,4,1,0.01575996363085316,0.009445100354191263,6,6,27,4,1
27516,2005,0,1,0.004697681466888923,0.002815366451730088,4,4,40,4,1
27517,2006,1,1,0.0074253674799212,0.004450095359186268,6,6,34,4,1
27518,1998,0,0,0.06258524018790726,0.056307329034601755,98,99,4,0,1
27519,1997,0,0,0.008486134262767087,0.008191808191808191,97,97,40,2,2
27520,2006,2,2,0.006697984543112593,0.004014167650531287,6,6,49,2,1
27521,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,27,3,1
27522,1998,23,0,0.1992726170631914,0.23894287530651165,98,0,34,2,1
27523,1998,0,0,0.07167752689801485,0.08600490418672237,98,99,35,2,1
27524,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,3,1
27525,1998,0,0,0.06046370662221549,0.050767414403778036,97,98,4,0,1
27526,1998,0,0,0.03015608425519018,0.02715466351829988,97,98,8,2,1
27527,1998,0,0,0.03015608425519018,0.02897102897102897,98,98,19,2,2
27528,2006,3,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
27529,2005,0,1,0.04379451432035157,0.026246480791935336,4,5,27,4,1
27530,2006,3,2,0.06222154871950296,0.05598038325311052,5,5,13,2,1
27531,1998,0,0,0.03561145628125474,0.03205885024066842,97,98,45,0,1
27532,2006,1,1,0.004394605243218669,0.002633729906457179,6,8,40,2,1
27533,1997,25,0,0.22715562964085467,0.27236399963672686,97,98,45,2,1
27534,1998,0,0,0.03015608425519018,0.02897102897102897,98,98,4,0,2
27535,2006,2,2,0.008940748598272466,0.005358278085550812,5,5,40,2,1
27536,2005,0,2,0.03015608425519018,0.018072836254654435,5,5,14,3,1
27537,1997,0,0,0.3874829519624186,0.27218018345291073,97,98,44,0,1
27538,2006,2,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
27539,2004,0,1,0.0074253674799212,0.004450095359186268,4,4,14,4,1
27540,2005,11,2,0.004394605243218669,0.002633729906457179,5,5,46,4,1
27541,1997,0,0,0.06303985452341264,0.056716011261465804,97,97,48,2,1
27542,1998,0,0,0.0033338384603727837,0.003251294160385069,97,98,44,2,2
27543,2006,6,1,0.015002273071677528,0.00899100899100899,5,5,8,4,1
27544,1998,0,0,0.0028792241248674043,0.0017255471800926344,98,98,35,4,1
27545,2005,1,1,0.0074253674799212,0.004450095359186268,5,5,46,2,1
27546,2006,2,1,0.005303833914229429,0.0031786395422759056,5,5,35,4,1
27547,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
27548,2006,6,2,0.007213214123352023,0.004322949777495232,6,6,14,2,1
27549,2005,3,1,0.011971510834974998,0.007174643538279901,5,5,40,2,1
27550,2006,2,1,0.0074253674799212,0.004450095359186268,6,6,45,4,1
27551,2006,1,1,0.004394605243218669,0.004540913631822722,6,6,37,2,1
27552,1997,0,0,0.02409455978178512,0.023158659522295885,97,97,2,2,2
27553,2006,10,1,0.008940748598272466,0.005358278085550812,6,6,4,4,1
27554,2005,7,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
27555,1997,0,0,0.08289134717381422,0.07456180183452911,97,97,49,2,1
27556,2006,1,1,0.013486891953326263,0.008082826264644447,6,6,24,2,1
27557,2006,4,2,0.0074253674799212,0.004450095359186268,6,6,40,4,1
27558,2006,4,1,0.3817245037126838,0.34320225229316137,6,7,4,0,1
27559,1998,0,0,0.2938323988483104,0.264190355099446,98,98,6,2,1
27560,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,4,19,4,1
27561,2006,0,2,0.030792544324897714,0.018454272999727545,5,6,40,2,1
27562,2007,1,1,0.007667828458857402,0.004595404595404595,6,6,27,2,1
27563,2006,1,1,0.0074253674799212,0.007628734901462174,6,6,9,2,1
27564,2006,2,1,0.04803758145173512,0.05766960312414857,6,6,34,0,1
27565,2005,1,1,0.0559175632671617,0.033511942602851695,5,5,20,2,1
27566,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
27567,2005,3,1,0.011062282163964238,0.006629733902461175,5,5,49,2,1
27568,2006,170,1,0.010456129716623732,0.006266460811915357,6,6,27,4,1
27569,1998,0,0,0.05803909683285347,0.05222050676596131,98,98,10,0,1
27570,1997,0,0,0.02712532201848765,0.026064844246662427,97,97,19,2,2
27571,2007,1,1,0.010456129716623732,0.006266460811915357,6,6,14,4,1
27572,2006,4,1,0.02106379754508259,0.012623739896467168,6,6,8,3,1
27573,1998,0,0,0.022579178663433855,0.021705567160112613,97,98,6,0,1
27574,1997,1,0,0.052280648583118663,0.06275542639179003,97,97,4,2,1
27575,2006,14,1,0.02712532201848765,0.016256470801925348,6,6,34,2,1
27576,2006,9,1,0.0074253674799212,0.004450095359186268,5,6,14,4,1
27577,2005,15,1,0.011971510834974998,0.007174643538279901,5,5,27,4,1
27578,2006,2,1,0.06500984997726929,0.058486967577876664,6,6,36,0,1
27579,2006,1,2,0.004394605243218669,0.002633729906457179,6,6,46,2,1
27580,2006,29,1,0.019548416426731323,0.011715557170102624,5,8,35,4,1
27581,2006,1,1,0.001363843006516139,0.00081736445372809,6,6,40,2,1
27582,1997,0,0,0.008940748598272466,0.008627735900463172,97,97,8,2,2
27583,2006,1,1,0.009940900136384302,0.005957678684951412,6,6,45,4,1
27584,1997,0,0,0.08076981360812244,0.07265461810916357,97,97,4,0,1
27585,2006,31,1,0.06046370662221549,0.036236490781945324,6,6,34,2,1
27586,2006,3,1,0.010456129716623732,0.006266460811915357,6,6,42,4,1
27587,1997,0,0,0.06470677375359903,0.0582145127599673,97,99,10,2,1
27588,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,5,27,4,1
27589,2006,25,1,0.03015608425519018,0.018072836254654435,6,6,27,4,1
27590,2004,0,1,0.008940748598272466,0.005358278085550812,4,4,35,2,1
27591,2006,5,2,0.015002273071677528,0.00899100899100899,6,6,38,4,1
27592,2005,2,1,0.0074253674799212,0.007628734901462174,5,5,41,2,1
27593,2006,24,1,0.03015608425519018,0.018072836254654435,6,6,34,4,1
27594,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,38,2,2
27595,1997,0,0,0.024270343991513867,0.023327218236309143,97,97,36,2,2
27596,1997,0,0,0.6060009092286711,0.36318227227318134,97,97,4,2,1
27597,2006,3,1,0.015002273071677528,0.00899100899100899,6,6,14,4,1
27598,2006,15,1,0.0074253674799212,0.004450095359186268,6,8,35,4,1
27599,1998,0,0,0.005303833914229429,0.005140314231223322,98,98,23,0,1
27600,1997,0,0,0.02136687376875284,0.020543093270365995,97,97,34,2,2
27601,1997,0,0,0.05288680103045917,0.047588774861502134,97,97,1,2,1
27602,2006,10,1,0.010456129716623732,0.006266460811915357,6,6,27,4,1
27603,2005,2,1,0.0028792241248674043,0.0017255471800926344,5,5,40,2,1
27604,2006,139,1,0.03015608425519018,0.018072836254654435,5,5,40,2,1
27605,2005,20,1,0.010456129716623732,0.006266460811915357,5,5,46,4,1
27606,1997,0,0,0.046976814668889234,0.04227590591226955,97,97,44,0,1
27607,2005,9,1,0.0074253674799212,0.004450095359186268,5,5,27,4,1
27608,2005,2,1,0.013789968176996516,0.008264462809917356,5,5,40,2,1
27609,2006,2,1,0.015002273071677528,0.00899100899100899,6,6,46,2,1
27610,2006,1,1,0.04530989543870284,0.02715466351829988,6,6,27,4,1
27611,1998,0,0,0.03015608425519018,0.018072836254654435,98,98,27,4,1
27612,2006,15,2,0.07561751780572815,0.06802288620470438,6,6,27,2,1
27613,2006,0,2,0.045916047886043344,0.05512669149032785,6,10,9,0,1
27614,1997,0,0,0.015002273071677528,0.013531922622831713,97,97,6,0,1
27615,1997,0,0,0.09683285346264586,0.08709472345835982,97,97,4,0,1
27616,1998,8,0,0.03742991362327626,0.04495504495504495,97,98,6,2,1
27617,1998,0,0,0.028034550689498408,0.02693669966397239,98,99,16,0,2
27618,2007,3,1,0.015002273071677528,0.00899100899100899,6,6,27,4,1
27619,2006,0,2,0.4580997120775876,0.4118608664063209,6,6,10,0,1
27620,2006,10,1,0.03015608425519018,0.018072836254654435,6,6,14,4,1
27621,2006,1,1,0.015002273071677528,0.015348288075560802,6,6,9,2,1
27622,2007,1,2,0.0028792241248674043,0.0017255471800926344,6,6,43,4,1
27623,1997,0,0,0.03015608425519018,0.018072836254654435,97,99,44,0,1
27624,2006,4,1,0.010456129716623732,0.006266460811915357,5,5,46,4,1
27625,1998,0,0,0.036217608728595245,0.03260375987648715,97,97,42,2,1
27626,2006,7,1,0.03015608425519018,0.018072836254654435,6,6,4,4,1
27627,1997,0,0,0.03015608425519018,0.018072836254654435,97,97,9,0,1
27628,2006,11,1,0.03015608425519018,0.018072836254654435,6,8,35,4,1
27629,1998,0,0,0.12304894681012275,0.11066206520751976,98,98,37,0,1
27630,1984,0,0,0.035914532504925,0.04313867950231586,83,85,18,2,1
27631,2006,18,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
27632,2006,1,1,0.0018487649643885438,0.0011079829261647443,6,6,49,2,1
27633,2006,2,1,0.0074253674799212,0.007628734901462174,6,6,37,2,1
27634,1998,0,0,0.036217608728595245,0.03260375987648715,98,98,45,2,1
27635,1998,0,0,0.06046370662221549,0.05440014530923622,98,98,44,0,1
27636,1997,0,0,0.010910744052129112,0.010516755971301426,97,98,18,2,2
27637,1983,0,0,0.04227913320200031,0.04568159113613659,83,83,35,2,1
27638,2004,0,1,0.015002273071677528,0.00899100899100899,4,4,14,4,1
27639,2006,1,2,0.0035762994393089866,0.0021433112342203247,6,6,33,4,1
27640,2005,4,1,0.0028792241248674043,0.0017255471800926344,5,5,27,2,1
27641,2006,7,1,0.0074253674799212,0.007628734901462174,6,6,4,2,1
27642,2005,17,1,0.03015608425519018,0.018072836254654435,5,5,31,4,1
27643,1997,0,0,0.06349446885891802,0.057124693488329846,97,0,14,2,1
27644,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
27645,2006,5,1,0.010456129716623732,0.006266460811915357,5,6,38,2,1
27646,2007,1,1,0.004394605243218669,0.002633729906457179,6,6,46,2,1
27647,2007,1,1,0.0028792241248674043,0.0017255471800926344,6,6,8,4,1
27648,1998,0,0,0.01318381572965601,0.012696394514576333,97,98,44,2,2
27649,2006,0,2,0.24170328837702684,0.28980110798292613,6,6,4,0,1
27650,2005,8,1,0.0074253674799212,0.004450095359186268,5,5,34,4,1
27651,1997,0,0,0.05712986816184271,0.05140314231223322,97,97,38,0,1
27652,2004,0,1,0.008940748598272466,0.005358278085550812,4,4,25,4,1
27653,1972,0,0,0.02106379754508259,0.022795386431750067,71,71,44,2,1
27654,1997,0,0,0.16032732232156388,0.14417400781037143,97,97,4,0,1
27655,2005,10,1,0.011971510834974998,0.007174643538279901,5,5,27,4,1
27656,2005,35,1,0.07561751780572815,0.06802288620470438,5,5,45,2,1
27657,2006,2,2,0.0028792241248674043,0.0017255471800926344,6,8,34,4,1
27658,1998,0,0,0.09465070465222003,0.08513304876941241,98,98,42,0,1
27659,2004,0,1,0.02409455978178512,0.014440105349196257,4,5,27,4,1
27660,1997,0,0,0.02015456887407183,0.019380619380619378,97,97,4,0,1
27661,2006,7,2,0.026822245794817397,0.01607483425665244,6,6,35,0,1
27662,2006,0,1,0.08713441430519776,0.0783761692852602,6,6,15,2,1
27663,2006,4,1,0.005909986361569935,0.0035419126328217233,6,6,35,4,1
27664,2006,2,1,0.004394605243218669,0.002633729906457179,6,6,46,2,1
27665,1982,0,0,0.02066979845431126,0.021122513849786577,82,82,24,2,1
27666,2006,2,1,0.008577057129868164,0.005140314231223322,5,5,14,2,1
27667,2006,1,1,0.015002273071677528,0.00899100899100899,6,6,4,0,1
27668,1998,0,0,0.03015608425519018,0.018072836254654435,97,97,26,0,1
27669,2006,7,1,0.03709652977723898,0.0378585051312324,6,6,4,0,1
27670,2006,25,1,0.015002273071677528,0.00899100899100899,6,6,27,4,1
27671,2006,0,1,0.029549931807849674,0.03550994460085369,6,6,9,0,1
27672,2006,5,1,0.015002273071677528,0.00899100899100899,6,6,27,4,1
27673,2005,1,1,0.0074253674799212,0.004450095359186268,5,5,14,4,1
27674,2006,1,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
27675,1998,0,0,0.022579178663433855,0.021705567160112613,98,98,13,2,2
27676,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
27677,1998,0,0,0.302924685558418,0.27236399963672686,98,98,35,2,1
27678,1998,0,0,0.302924685558418,0.27236399963672686,97,97,49,0,1
27679,2005,2,1,0.0074253674799212,0.004450095359186268,5,5,14,4,1
27680,1998,0,0,0.018033035308380057,0.010807374443738079,97,98,14,0,1
27681,2005,0,1,0.001363843006516139,0.00081736445372809,4,5,40,2,1
27682,2006,2,1,0.011213820275799365,0.006720552175097629,5,5,27,3,1
27683,2006,20,1,0.08319442339748447,0.04985923167741349,6,6,34,2,1
27684,2005,2,1,0.0074253674799212,0.007628734901462174,5,5,9,2,1
27685,2006,114,1,0.15138657372329142,0.1361365906820452,6,6,4,0,1
27686,2005,0,1,0.03318684649189271,0.019889201707383525,4,5,8,2,1
27687,2006,0,1,0.005909986361569935,0.0035419126328217233,6,6,35,4,1
27688,1997,0,0,0.0771328989240794,0.06938516029425121,97,98,4,2,1
27689,2006,1,1,0.015002273071677528,0.015348288075560802,6,6,37,2,1
27690,2005,7,1,0.0074253674799212,0.007628734901462174,5,5,9,2,1
27691,2006,0,2,0.06314593120169723,0.056811552084279356,6,6,23,2,1
27692,2006,1,1,0.03015608425519018,0.018072836254654435,6,6,40,2,1
27693,2005,5,1,0.010456129716623732,0.006266460811915357,5,5,46,2,1
27694,2006,1,1,0.0074253674799212,0.004450095359186268,6,6,46,2,1
27695,2006,3,1,0.0074253674799212,0.004450095359186268,6,6,34,4,1
27696,1998,0,0,0.06046370662221549,0.05440014530923622,97,98,14,2,1
27697,1998,0,0,0.02409455978178512,0.023158659522295885,98,98,4,0,1
27698,2006,2,1,0.04530989543870284,0.02715466351829988,6,6,14,4,1
27699,2006,3,2,0.0028792241248674043,0.0017255471800926344,6,6,8,4,1
27700,1997,0,0,0.17108652826185786,0.15384615384615383,97,97,20,2,1
27701,1997,0,0,0.02712532201848765,0.016256470801925348,97,99,38,0,1
27702,2006,3,1,0.008940748598272466,0.005358278085550812,6,6,40,4,1
27703,2006,6,2,0.011971510834974998,0.007174643538279901,5,5,35,4,1
27704,1998,0,0,0.047431429004394614,0.04268458813913359,98,98,10,0,1
27705,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,9,27,4,1
27706,1998,0,0,0.1283527807243522,0.11543002452093361,98,98,4,0,1
27707,2006,2,2,0.033247461736626766,0.0339369721187903,6,6,23,2,1
27708,2005,1,1,0.015002273071677528,0.00899100899100899,5,5,14,2,1
27709,1998,0,0,0.015002273071677528,0.014440105349196257,98,0,44,2,2
27710,1998,0,0,0.03015608425519018,0.02897102897102897,98,98,36,2,2
27711,2006,19,1,0.03318684649189271,0.029879211697393514,5,6,35,2,1
27712,2005,9,2,0.015002273071677528,0.00899100899100899,5,5,46,2,1
27713,1997,0,0,0.030036369146840432,0.018000908182726365,97,98,20,0,1
27714,2006,4,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
27715,2006,2,1,0.022579178663433855,0.013531922622831713,6,6,20,4,1
27716,2005,4,1,0.018033035308380057,0.010807374443738079,5,5,27,4,1
27717,2006,0,1,0.0074253674799212,0.004450095359186268,6,6,35,2,1
27718,2006,9,1,0.21200181845734203,0.1906275542639179,6,6,34,0,1
27719,2005,8,1,0.015002273071677528,0.00899100899100899,5,5,20,3,1
27720,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,17,2,2
27721,1997,0,0,0.03470222761024398,0.031241485786940332,97,97,40,0,1
27722,1998,0,0,0.15138657372329142,0.1361365906820452,98,98,22,2,1
27723,2006,8,1,0.008940748598272466,0.005358278085550812,6,6,40,4,1
27724,2005,7,1,0.04379451432035157,0.03941513032422123,5,5,8,2,1
27725,2006,3,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
27726,2006,0,1,0.007122291256250948,0.004268458813913359,6,6,40,4,1
27727,1997,0,0,0.03348992271556297,0.040232494777949324,97,97,14,2,1
27728,2006,1,1,0.0074253674799212,0.004450095359186268,6,6,46,4,1
27729,1984,0,0,0.031974541597211706,0.03841612932522023,83,84,1,2,1
27730,1997,0,0,0.0028792241248674043,0.002815366451730088,97,98,40,2,2
27731,2006,0,1,0.10592514017275345,0.09526836799564073,6,6,4,2,1
27732,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,4,1
